subject,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
s031,6,49,0.16,0.32,0.16,0.0,0.16,0.16,0.08,0.08,0.0,0.08,0.32,0.24,0.08,0.72,0.64,0.08,0.32,0.24,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.16,0.08,0.08,0.32,0.24,0.0
s031,6,50,0.08,0.24,0.16,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.24,0.16,0.08,0.4,0.32,0.08,0.16,0.08,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.08,0.0,0.08,0.24,0.16,0.16
s031,7,1,0.16,0.32,0.16,0.08,0.16,0.08,0.16,0.32,0.16,0.08,0.72,0.64,0.16,0.64,0.48,0.08,0.16,0.08,0.16,0.16,0.0,0.08,0.16,0.08,0.0,0.16,0.16,0.0,0.24,0.24,0.08
s031,7,2,0.08,0.24,0.16,0.0,0.16,0.16,0.0,0.24,0.24,0.08,0.32,0.24,0.16,0.48,0.32,0.08,0.24,0.16,0.08,0.16,0.08,0.08,0.08,0.0,0.0,0.16,0.16,0.0,0.24,0.24,0.08
s031,7,3,0.08,0.32,0.24,0.08,0.16,0.08,0.08,0.16,0.08,0.0,0.4,0.4,0.08,0.4,0.32,0.0,0.24,0.24,0.08,0.08,0.0,0.08,0.16,0.08,0.0,0.16,0.16,0.08,0.4,0.32,0.0
s031,7,4,0.08,0.32,0.24,0.08,0.16,0.08,0.0,0.16,0.16,0.0,0.32,0.32,0.0,0.32,0.32,0.16,0.32,0.16,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.32,0.24,0.08
s031,7,5,0.08,0.4,0.32,0.0,0.08,0.08,0.08,0.16,0.08,0.08,0.32,0.24,0.08,0.4,0.32,0.16,0.24,0.08,0.08,0.24,0.16,0.08,0.16,0.08,0.08,0.16,0.08,0.16,0.4,0.24,0.0
s031,7,6,0.08,0.32,0.24,0.08,0.08,0.0,0.16,0.32,0.16,0.08,0.4,0.32,0.08,0.32,0.24,0.16,0.32,0.16,0.08,0.16,0.08,0.16,0.16,0.0,0.08,0.24,0.16,0.16,0.4,0.24,0.0
s031,7,7,0.08,0.32,0.24,0.16,0.16,0.0,0.08,0.24,0.16,0.0,0.16,0.16,0.08,0.48,0.4,0.08,0.48,0.4,0.08,0.24,0.16,0.16,0.16,0.0,0.16,0.16,0.0,0.16,0.4,0.24,0.08
s031,7,8,0.0,0.24,0.24,0.0,0.16,0.16,0.0,0.08,0.08,0.08,0.24,0.16,0.08,0.4,0.32,0.16,0.24,0.08,0.08,0.08,0.0,0.16,0.16,0.0,0.0,0.16,0.16,0.08,0.24,0.16,0.08
s031,7,9,0.16,0.32,0.16,0.08,0.08,0.0,0.16,0.16,0.0,0.16,0.32,0.16,0.08,0.32,0.24,0.16,0.32,0.16,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.16,0.08,0.16,0.4,0.24,0.0
s031,7,10,0.16,0.32,0.16,0.08,0.16,0.08,0.16,0.24,0.08,0.08,0.32,0.24,0.0,0.32,0.32,0.08,0.24,0.16,0.16,0.16,0.0,0.08,0.16,0.08,0.08,0.08,0.0,0.16,0.96,0.8,0.16
s031,7,11,0.08,0.4,0.32,0.08,0.08,0.0,0.16,0.24,0.08,0.0,0.16,0.16,0.08,0.4,0.32,0.16,0.24,0.08,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.16,0.08,0.08,0.32,0.24,0.08
s031,7,12,0.16,0.24,0.08,0.08,0.16,0.08,0.08,0.08,0.0,0.16,0.24,0.08,0.16,0.4,0.24,0.08,0.24,0.16,0.08,0.16,0.08,0.16,0.08,-0.08,0.08,0.16,0.08,0.16,0.48,0.32,0.08
s031,7,13,0.16,0.24,0.08,0.08,0.08,0.0,0.08,0.24,0.16,0.0,0.16,0.16,0.08,0.32,0.24,0.16,0.24,0.08,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.08,0.0,0.16,0.32,0.16,0.08
s031,7,14,0.08,0.08,0.0,0.08,0.16,0.08,0.08,0.16,0.08,0.0,0.88,0.88,0.08,0.4,0.32,0.16,0.4,0.24,0.08,0.08,0.0,0.24,0.24,0.0,0.08,0.08,0.0,0.24,0.56,0.32,0.08
s031,7,15,0.08,0.24,0.16,0.0,0.08,0.08,0.16,0.16,0.0,0.08,0.16,0.08,0.08,0.4,0.32,0.08,0.16,0.08,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.16,0.08,0.16,0.32,0.16,0.08
s031,7,16,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.08,0.0,0.0,0.16,0.16,0.08,0.56,0.48,0.16,0.24,0.08,0.08,0.08,0.0,0.24,0.24,0.0,0.08,0.16,0.08,0.08,0.24,0.16,0.08
s031,7,17,0.08,0.08,0.0,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.32,0.24,0.08,0.72,0.64,0.16,0.24,0.08,0.16,0.24,0.08,0.16,0.16,0.0,0.08,0.16,0.08,0.0,0.32,0.32,0.0
s031,7,18,0.16,0.16,0.0,0.16,0.24,0.08,0.0,0.0,0.0,0.16,0.24,0.08,0.08,0.32,0.24,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.16,0.08,0.08,0.96,0.88,0.08
s031,7,19,0.16,0.16,0.0,0.08,0.16,0.08,0.08,0.16,0.08,0.0,0.24,0.24,0.08,0.48,0.4,0.08,0.24,0.16,0.08,0.16,0.08,0.08,0.08,0.0,0.0,0.08,0.08,0.16,0.4,0.24,0.0
s031,7,20,0.16,0.24,0.08,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.32,0.24,0.08,0.56,0.48,0.16,0.24,0.08,0.16,0.16,0.0,0.16,0.16,0.0,0.16,0.24,0.08,0.08,0.4,0.32,0.0
s031,7,21,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.16,0.08,0.08,0.32,0.24,0.0,0.32,0.32,0.16,0.32,0.16,0.0,0.08,0.08,0.08,0.08,0.0,0.16,0.24,0.08,0.08,0.32,0.24,0.08
s031,7,22,0.16,0.24,0.08,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.24,0.16,0.08,0.4,0.32,0.08,0.16,0.08,0.08,0.24,0.16,0.08,0.0,-0.08,0.08,0.16,0.08,0.16,0.32,0.16,0.08
s031,7,23,0.08,0.16,0.08,0.08,0.16,0.08,0.0,0.0,0.0,0.08,0.32,0.24,0.08,0.56,0.48,0.0,0.16,0.16,0.08,0.08,0.0,0.24,0.24,0.0,0.08,0.08,0.0,0.16,0.32,0.16,0.16
s031,7,24,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.08,0.0,0.16,0.48,0.32,0.08,0.8,0.72,0.16,0.24,0.08,0.16,0.16,0.0,0.08,0.08,0.0,0.16,0.16,0.0,0.16,0.4,0.24,0.08
s031,7,25,0.08,0.16,0.08,0.0,0.16,0.16,0.0,0.08,0.08,0.08,0.24,0.16,0.16,0.48,0.32,0.16,0.56,0.4,0.16,0.24,0.08,0.16,0.16,0.0,0.08,0.16,0.08,0.16,0.64,0.48,0.16
s031,7,26,0.08,0.16,0.08,0.0,0.08,0.08,0.08,0.16,0.08,0.08,0.24,0.16,0.08,0.32,0.24,0.08,0.24,0.16,0.08,0.08,0.0,0.16,0.16,0.0,0.16,0.16,0.0,0.16,0.32,0.16,0.08
s031,7,27,0.16,0.16,0.0,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.4,0.32,0.0,0.96,0.96,0.08,0.64,0.56,0.0,0.08,0.08,0.24,0.24,0.0,0.0,0.08,0.08,0.08,0.32,0.24,0.08
s031,7,28,0.16,0.16,0.0,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.32,0.24,0.08,0.72,0.64,0.08,0.32,0.24,0.0,0.08,0.08,0.08,0.16,0.08,0.16,0.16,0.0,0.08,1.2,1.12,0.08
s031,7,29,0.16,0.24,0.08,0.16,0.16,0.0,0.08,0.08,0.0,0.08,1.44,1.36,0.0,0.32,0.32,0.08,0.24,0.16,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.32,0.24,0.08
s031,7,30,0.08,0.16,0.08,0.0,0.08,0.08,0.08,0.08,0.0,0.08,0.24,0.16,0.08,0.4,0.32,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.32,0.24,0.0
s031,7,31,0.16,1.2,1.04,0.08,0.32,0.24,0.08,0.16,0.08,0.0,0.24,0.24,0.08,0.32,0.24,0.08,0.08,0.0,0.16,0.24,0.08,0.08,0.08,0.0,0.08,0.08,0.0,0.16,0.32,0.16,0.08
s031,7,32,0.16,0.16,0.0,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.32,0.24,0.08,0.72,0.64,0.08,0.32,0.24,0.08,0.08,0.0,0.08,0.16,0.08,0.0,0.16,0.16,0.08,0.32,0.24,0.0
s031,7,33,0.08,0.08,0.0,0.16,0.24,0.08,0.08,0.16,0.08,0.0,0.4,0.4,0.08,0.32,0.24,0.16,0.24,0.08,0.08,0.08,0.0,0.16,0.16,0.0,0.24,0.4,0.16,0.08,0.48,0.4,0.08
s031,7,34,0.08,0.16,0.08,0.08,0.16,0.08,0.0,0.08,0.08,0.0,0.24,0.24,0.0,0.32,0.32,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.08,0.0,0.16,0.16,0.0,0.16,0.4,0.24,0.0
s031,7,35,0.08,0.08,0.0,0.16,0.24,0.08,0.0,0.08,0.08,0.08,0.32,0.24,0.0,0.4,0.4,0.08,0.16,0.08,0.08,0.08,0.0,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.24,0.16,0.16
s031,7,36,0.08,0.32,0.24,0.08,0.16,0.08,0.0,0.0,0.0,0.16,0.8,0.64,0.08,0.32,0.24,0.16,0.24,0.08,0.08,0.16,0.08,0.24,0.24,0.0,0.08,0.16,0.08,0.08,0.32,0.24,0.0
s031,7,37,0.08,0.16,0.08,0.0,0.16,0.16,0.08,0.08,0.0,0.08,0.32,0.24,0.08,0.88,0.8,0.16,0.32,0.16,0.08,0.08,0.0,0.16,0.08,-0.08,0.08,0.16,0.08,0.08,0.32,0.24,0.0
s031,7,38,0.08,0.32,0.24,0.0,0.16,0.16,0.08,0.16,0.08,0.0,0.56,0.56,0.08,0.48,0.4,0.08,0.24,0.16,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.08,0.0,0.16,0.4,0.24,0.08
s031,7,39,0.16,0.24,0.08,0.08,0.72,0.64,0.08,0.48,0.4,0.08,0.96,0.88,0.08,0.48,0.4,0.08,0.24,0.16,0.16,0.24,0.08,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.32,0.24,0.08
s031,7,40,0.16,0.64,0.48,0.08,0.16,0.08,0.0,1.28,1.28,0.08,0.32,0.24,0.08,0.48,0.4,0.16,0.32,0.16,0.08,0.08,0.0,0.16,0.32,0.16,0.08,0.4,0.32,0.16,0.32,0.16,0.08
s031,7,41,0.16,0.16,0.0,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.88,0.8,0.08,0.56,0.48,0.08,0.16,0.08,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.08,0.0,0.16,0.24,0.08,0.16
s031,7,42,0.16,0.24,0.08,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.24,0.16,0.08,0.32,0.24,0.08,0.16,0.08,0.08,0.08,0.0,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.24,0.16,0.16
s031,7,43,0.08,0.08,0.0,0.08,0.16,0.08,0.08,0.08,0.0,0.16,0.32,0.16,0.08,0.48,0.4,0.08,0.24,0.16,0.08,0.16,0.08,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.32,0.24,0.08
s031,7,44,0.16,0.32,0.16,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.24,0.16,0.08,0.4,0.32,0.08,0.16,0.08,0.08,0.08,0.0,0.24,0.16,-0.08,0.16,0.16,0.0,0.16,0.32,0.16,0.0
s031,7,45,0.08,0.08,0.0,0.08,0.16,0.08,0.16,0.24,0.08,0.0,0.24,0.24,0.08,0.4,0.32,0.08,0.16,0.08,0.08,0.08,0.0,0.16,0.16,0.0,0.0,0.08,0.08,0.16,0.32,0.16,0.0
s031,7,46,0.16,0.16,0.0,0.08,0.08,0.0,0.16,0.16,0.0,0.16,0.4,0.24,0.08,0.4,0.32,0.08,0.16,0.08,0.16,0.16,0.0,0.08,0.08,0.0,0.08,0.08,0.0,0.16,0.32,0.16,0.08
s031,7,47,0.08,0.32,0.24,0.0,0.08,0.08,0.08,0.16,0.08,0.08,0.64,0.56,0.08,0.32,0.24,0.08,0.24,0.16,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.08,0.0,0.16,0.32,0.16,0.08
s031,7,48,0.08,0.08,0.0,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.24,0.16,0.08,0.8,0.72,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.16,0.08,0.24,0.56,0.32,0.16
s031,7,49,0.08,0.48,0.4,0.16,0.24,0.08,0.16,0.16,0.0,0.16,0.56,0.4,0.08,0.64,0.56,0.08,0.32,0.24,0.08,0.0,-0.08,0.16,0.16,0.0,0.16,0.24,0.08,0.16,0.48,0.32,0.08
s031,7,50,0.16,0.16,0.0,0.0,0.16,0.16,0.08,0.08,0.0,0.08,0.24,0.16,0.16,0.4,0.24,0.16,0.24,0.08,0.16,0.16,0.0,0.08,0.08,0.0,0.08,0.08,0.0,0.24,0.4,0.16,0.16
s031,8,1,0.08,0.16,0.08,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.64,0.56,0.08,0.4,0.32,0.08,0.24,0.16,0.0,0.08,0.08,0.08,0.08,0.0,0.08,0.16,0.08,0.16,0.4,0.24,0.08
s031,8,2,0.16,0.24,0.08,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.16,0.08,0.16,0.48,0.32,0.08,0.24,0.16,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.16,0.08,0.16,0.32,0.16,0.08
s031,8,3,0.08,0.16,0.08,0.16,0.24,0.08,0.0,0.16,0.16,0.0,1.2,1.2,0.08,0.4,0.32,0.08,0.24,0.16,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.16,0.08,0.08,0.32,0.24,0.08
s031,8,4,0.0,0.16,0.16,0.16,0.16,0.0,0.08,0.16,0.08,0.08,0.32,0.24,0.0,0.4,0.4,0.08,0.24,0.16,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.16,0.08,0.08,0.32,0.24,0.08
s031,8,5,0.16,0.24,0.08,0.08,0.16,0.08,0.08,0.16,0.08,0.16,0.56,0.4,0.08,0.32,0.24,0.16,0.24,0.08,0.08,0.08,0.0,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.32,0.24,0.0
s031,8,6,0.08,0.32,0.24,0.08,0.16,0.08,0.0,0.08,0.08,0.0,0.24,0.24,0.16,0.4,0.24,0.16,0.16,0.0,0.16,0.24,0.08,0.08,0.08,0.0,0.24,0.32,0.08,0.08,0.32,0.24,0.0
s031,8,7,0.16,0.24,0.08,0.08,0.24,0.16,0.16,0.24,0.08,0.08,0.32,0.24,0.08,0.32,0.24,0.16,0.24,0.08,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.16,0.08,0.16,0.32,0.16,0.0
s031,8,8,0.08,0.32,0.24,0.16,0.32,0.16,0.0,0.08,0.08,0.08,0.4,0.32,0.08,0.72,0.64,0.08,0.24,0.16,0.08,0.08,0.0,0.08,0.16,0.08,0.08,0.16,0.08,0.16,0.32,0.16,0.16
s031,8,9,0.16,0.24,0.08,0.08,0.08,0.0,0.08,0.08,0.0,0.08,0.32,0.24,0.16,0.4,0.24,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.4,0.32,0.08
s031,8,10,0.0,0.16,0.16,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.32,0.24,0.0,0.32,0.32,0.0,0.08,0.08,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.16,0.08,0.16,0.32,0.16,0.16
s031,8,11,0.16,0.16,0.0,0.08,0.16,0.08,0.0,0.16,0.16,0.0,0.24,0.24,0.08,0.8,0.72,0.16,0.24,0.08,0.08,0.08,0.0,0.16,0.24,0.08,0.08,0.08,0.0,0.08,0.4,0.32,0.0
s031,8,12,0.16,0.24,0.08,0.08,0.16,0.08,0.0,0.16,0.16,0.0,0.32,0.32,0.0,0.4,0.4,0.08,0.24,0.16,0.16,0.16,0.0,0.08,0.08,0.0,0.08,0.24,0.16,0.08,0.32,0.24,0.08
s031,8,13,0.08,0.24,0.16,0.16,0.16,0.0,0.08,0.08,0.0,0.08,0.32,0.24,0.0,0.4,0.4,0.08,0.32,0.24,0.0,0.08,0.08,0.16,0.16,0.0,0.08,0.24,0.16,0.16,0.48,0.32,0.08
s031,8,14,0.16,0.16,0.0,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.24,0.16,0.16,0.4,0.24,0.08,0.24,0.16,0.08,0.08,0.0,0.08,0.08,0.0,0.08,0.16,0.08,0.08,0.24,0.16,0.16
s031,8,15,0.08,0.16,0.08,0.0,0.08,0.08,0.08,0.08,0.0,0.08,0.4,0.32,0.0,0.4,0.4,0.16,0.32,0.16,0.08,0.16,0.08,0.16,0.16,0.0,0.08,0.08,0.0,0.16,0.4,0.24,0.0
s031,8,16,0.16,0.24,0.08,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.32,0.24,0.08,0.32,0.24,0.08,0.16,0.08,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.16,0.08,0.08,0.24,0.16,0.08
s031,8,17,0.16,0.16,0.0,0.0,0.16,0.16,0.08,0.08,0.0,0.08,0.24,0.16,0.08,0.32,0.24,0.08,0.16,0.08,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.08,0.0,0.16,0.32,0.16,0.08
s031,8,18,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.16,0.08,0.08,0.16,0.08,0.16,0.32,0.16,0.08,0.16,0.08,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.08,0.0,0.16,0.32,0.16,0.08
s031,8,19,0.16,0.16,0.0,0.08,0.16,0.08,0.0,0.08,0.08,0.08,0.32,0.24,0.0,1.92,1.92,0.08,0.4,0.32,0.08,0.08,0.0,0.16,0.16,0.0,0.16,0.24,0.08,0.0,0.24,0.24,0.08
s031,8,20,0.16,0.16,0.0,0.16,0.16,0.0,0.0,0.08,0.08,0.08,0.24,0.16,0.08,0.32,0.24,0.16,0.24,0.08,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.16,0.08,0.16,0.32,0.16,0.08
s031,8,21,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.08,0.0,0.08,0.24,0.16,0.08,0.32,0.24,0.16,0.16,0.0,0.08,0.24,0.16,0.0,0.0,0.0,0.16,0.16,0.0,0.08,0.32,0.24,0.08
s031,8,22,0.16,0.16,0.0,0.08,0.16,0.08,0.08,0.08,0.0,0.16,0.8,0.64,0.0,0.4,0.4,0.08,0.32,0.24,0.08,0.08,0.0,0.24,0.24,0.0,0.16,0.56,0.4,0.08,0.32,0.24,0.08
s031,8,23,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.16,0.08,0.08,0.32,0.24,0.08,0.48,0.4,0.08,0.16,0.08,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.16,0.08,0.0,0.24,0.24,0.08
s031,8,24,0.16,0.08,-0.08,0.24,0.24,0.0,0.0,0.08,0.08,0.08,0.24,0.16,0.08,0.24,0.16,0.16,0.24,0.08,0.08,0.08,0.0,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.72,0.64,0.08
s031,8,25,0.24,0.32,0.08,0.0,0.08,0.08,0.08,0.16,0.08,0.0,0.16,0.16,0.16,0.4,0.24,0.16,0.24,0.08,0.08,0.08,0.0,0.08,0.08,0.0,0.16,0.16,0.0,0.16,0.32,0.16,0.08
s031,8,26,0.16,0.16,0.0,0.08,0.16,0.08,0.0,0.0,0.0,0.08,0.24,0.16,0.08,0.32,0.24,0.08,0.16,0.08,0.08,0.0,-0.08,0.16,0.16,0.0,0.16,0.16,0.0,0.16,0.32,0.16,0.0
s031,8,27,0.16,0.16,0.0,0.08,0.16,0.08,0.16,0.16,0.0,0.08,0.24,0.16,0.08,0.32,0.24,0.08,0.16,0.08,0.16,0.08,-0.08,0.08,0.16,0.08,0.08,0.08,0.0,0.16,0.32,0.16,0.08
s031,8,28,0.08,0.08,0.0,0.08,0.08,0.0,0.16,0.16,0.0,0.0,0.24,0.24,0.08,0.8,0.72,0.16,0.24,0.08,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.16,0.08,0.08,0.24,0.16,0.08
s031,8,29,0.08,0.0,-0.08,0.08,0.24,0.16,0.08,0.08,0.0,0.08,0.32,0.24,0.08,0.72,0.64,0.0,0.16,0.16,0.16,0.16,0.0,0.16,0.16,0.0,0.0,0.08,0.08,0.16,0.4,0.24,0.0
s031,8,30,0.08,0.08,0.0,0.16,0.24,0.08,0.0,0.08,0.08,0.08,0.32,0.24,0.08,0.4,0.32,0.16,0.24,0.08,0.08,0.16,0.08,0.16,0.16,0.0,0.08,0.08,0.0,0.08,0.56,0.48,0.08
s031,8,31,0.08,0.24,0.16,0.08,0.16,0.08,0.16,0.16,0.0,0.0,0.24,0.24,0.08,0.8,0.72,0.16,0.32,0.16,0.16,0.16,0.0,0.16,0.16,0.0,0.0,0.08,0.08,0.08,0.32,0.24,0.0
s031,8,32,0.16,0.16,0.0,0.0,0.08,0.08,0.08,0.16,0.08,0.08,0.32,0.24,0.0,0.48,0.48,0.08,0.32,0.24,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.16,0.08,0.08,0.24,0.16,0.08
s031,8,33,0.08,0.08,0.0,0.16,0.24,0.08,0.0,0.16,0.16,0.0,0.16,0.16,0.08,0.4,0.32,0.08,0.16,0.08,0.16,0.16,0.0,0.08,0.16,0.08,0.0,0.08,0.08,0.08,0.32,0.24,0.16
s031,8,34,0.16,0.16,0.0,0.08,0.24,0.16,0.0,0.16,0.16,0.08,0.32,0.24,0.0,0.32,0.32,0.08,0.56,0.48,0.08,0.32,0.24,0.08,0.08,0.0,0.16,0.24,0.08,0.08,0.32,0.24,0.0
s031,8,35,0.08,0.32,0.24,0.08,0.24,0.16,0.0,0.16,0.16,0.08,0.24,0.16,0.08,0.4,0.32,0.08,0.24,0.16,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.08,0.0,0.16,0.32,0.16,0.16
s031,8,36,0.16,0.16,0.0,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.24,0.16,0.0,0.24,0.24,0.16,0.16,0.0,0.16,0.16,0.0,0.0,0.16,0.16,0.16,0.16,0.0,0.08,0.4,0.32,0.08
s031,8,37,0.08,0.08,0.0,0.08,0.16,0.08,0.16,0.16,0.0,0.0,0.16,0.16,0.08,0.96,0.88,0.08,0.24,0.16,0.0,0.08,0.08,0.08,0.08,0.0,0.08,0.16,0.08,0.16,0.24,0.08,0.16
s031,8,38,0.16,0.08,-0.08,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.32,0.24,0.08,0.48,0.4,0.08,0.24,0.16,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.16,0.08,0.08,0.32,0.24,0.0
s031,8,39,0.16,0.16,0.0,0.08,0.16,0.08,0.16,0.16,0.0,0.16,0.4,0.24,0.0,0.64,0.64,0.08,0.24,0.16,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.08,0.0,0.16,0.4,0.24,0.0
s031,8,40,0.08,0.08,0.0,0.16,0.24,0.08,0.0,0.08,0.08,0.08,0.56,0.48,0.0,0.4,0.4,0.08,0.24,0.16,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.08,0.0,0.16,0.48,0.32,0.08
s031,8,41,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.16,0.08,0.08,0.24,0.16,0.08,0.48,0.4,0.08,0.24,0.16,0.08,0.16,0.08,0.08,0.16,0.08,0.16,0.56,0.4,0.08,0.32,0.24,0.0
s031,8,42,0.16,0.24,0.08,0.08,0.64,0.56,0.08,0.32,0.24,0.08,0.32,0.24,0.16,0.4,0.24,0.16,0.32,0.16,0.08,0.08,0.0,0.16,0.16,0.0,0.16,0.16,0.0,0.08,0.32,0.24,0.08
s031,8,43,0.08,0.08,0.0,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.24,0.16,0.16,0.4,0.24,0.08,0.24,0.16,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.08,0.0,0.08,0.4,0.32,0.08
s031,8,44,0.08,0.08,0.0,0.08,0.08,0.0,0.16,0.24,0.08,0.08,0.16,0.08,0.08,0.48,0.4,0.0,0.72,0.72,0.08,0.16,0.08,0.16,0.16,0.0,0.0,0.08,0.08,0.16,0.4,0.24,0.0
s031,8,45,0.16,0.08,-0.08,0.16,0.24,0.08,0.0,0.08,0.08,0.08,0.24,0.16,0.08,0.4,0.32,0.08,0.16,0.08,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.08,0.0,0.16,0.4,0.24,0.08
s031,8,46,0.24,0.24,0.0,0.16,0.16,0.0,0.0,0.08,0.08,0.08,0.24,0.16,0.08,0.4,0.32,0.0,0.08,0.08,0.08,0.16,0.08,0.16,0.16,0.0,0.08,0.08,0.0,0.08,0.32,0.24,0.08
s031,8,47,0.08,0.08,0.0,0.08,0.16,0.08,0.08,0.16,0.08,0.0,0.24,0.24,0.0,0.32,0.32,0.08,0.16,0.08,0.16,0.16,0.0,0.08,0.08,0.0,0.16,0.16,0.0,0.16,0.32,0.16,0.16
s031,8,48,0.16,1.76,1.6,0.0,0.24,0.24,0.0,0.16,0.16,0.08,0.48,0.4,0.0,0.88,0.88,0.08,0.48,0.4,0.16,0.4,0.24,0.0,0.08,0.08,0.08,0.16,0.08,0.16,0.32,0.16,0.0
s031,8,49,0.08,0.08,0.0,0.08,0.08,0.0,0.16,0.16,0.0,0.08,0.24,0.16,0.0,0.4,0.4,0.16,0.24,0.08,0.16,0.08,-0.08,0.16,0.16,0.0,0.08,0.08,0.0,0.08,0.4,0.32,0.08
s031,8,50,0.08,0.08,0.0,0.08,0.16,0.08,0.16,0.16,0.0,0.08,0.24,0.16,0.08,0.4,0.32,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.08,0.0,0.16,0.16,0.0,0.16,0.24,0.08,0.08
s032,1,1,0.08,0.32,0.24,0.16,0.16,0.0,0.08,0.48,0.4,0.16,0.48,0.32,0.08,1.12,1.04,0.08,0.24,0.16,0.16,0.16,0.0,0.0,0.08,0.08,0.16,0.24,0.08,0.16,1.68,1.52,0.08
s032,1,2,0.08,0.32,0.24,0.08,0.16,0.08,0.16,0.24,0.08,0.08,0.24,0.16,0.16,0.64,0.48,0.08,0.24,0.16,0.08,0.16,0.08,0.16,0.24,0.08,0.08,0.24,0.16,0.0,2.0,2.0,0.08
s032,1,3,0.08,0.56,0.48,0.0,0.16,0.16,0.08,0.08,0.0,0.08,0.32,0.24,0.08,0.88,0.8,0.08,0.16,0.08,0.08,0.16,0.08,0.0,0.24,0.24,0.08,0.16,0.08,0.08,0.24,0.16,0.08
